PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Group,Deck,CabinNumber,Side,LastName,N_family_members,N_group_members,Regular,Luxury,TotalSpendings
0220_04,0.0,0.0,2.0,25.0,0.0,0,143.0,4.0,2.0,0.0,2182.0,9.0,6.0,0.0,114.0,58.0
0220_05,0.0,0.0,2.0,16.0,0.0,0,143.0,5.0,1242.0,0.0,2182.0,9.0,6.0,3.0,965.0,626.0
0220_06,0.0,0.0,0.0,1.0,0.0,0,143.0,6.0,1120.0,0.0,2182.0,9.0,6.0,0.0,0.0,0.0
0220_07,0.0,1.0,2.0,15.0,0.0,1,143.0,6.0,1120.0,0.0,2182.0,9.0,6.0,0.0,0.0,0.0
0221_01,2.0,0.0,0.0,21.0,0.0,0,144.0,4.0,329.0,1.0,183.0,4.0,6.0,118.0,1543.0,1231.0
0221_02,2.0,0.0,2.0,23.0,0.0,0,144.0,4.0,329.0,1.0,1683.0,7.0,6.0,81.0,1042.0,735.0
0221_03,2.0,0.0,2.0,33.0,0.0,0,144.0,4.0,329.0,1.0,1683.0,7.0,6.0,198.0,1425.0,1148.0
0221_04,2.0,1.0,2.0,21.0,0.0,1,144.0,4.0,329.0,1.0,1683.0,7.0,6.0,0.0,0.0,0.0
0221_05,2.0,0.0,2.0,41.0,0.0,0,144.0,4.0,329.0,1.0,1683.0,7.0,6.0,286.0,1559.0,1306.0
0221_06,2.0,0.0,2.0,16.0,0.0,0,144.0,4.0,329.0,1.0,1683.0,7.0,6.0,217.0,997.0,777.0
0221_07,2.0,1.0,2.0,42.0,0.0,0,144.0,4.0,329.0,1.0,1683.0,7.0,6.0,0.0,0.0,0.0
0222_01,2.0,0.0,2.0,20.0,0.0,0,145.0,5.0,1165.0,1.0,1529.0,4.0,2.0,0.0,1172.0,808.0
0222_02,2.0,1.0,2.0,24.0,0.0,1,145.0,5.0,1165.0,1.0,572.0,4.0,2.0,0.0,0.0,0.0
0222_03,2.0,1.0,2.0,16.0,0.0,1,145.0,4.0,440.0,1.0,1529.0,4.0,2.0,0.0,0.0,0.0
0223_01,0.0,0.0,2.0,21.0,0.0,0,146.0,6.0,1098.0,1.0,2006.0,5.0,0.0,603.0,9.0,276.0
0224_01,2.0,0.0,2.0,32.0,1.0,0,147.0,5.0,1176.0,1.0,1644.0,0.0,0.0,5.0,1381.0,1030.0
0225_01,0.0,1.0,1.0,58.0,0.0,1,148.0,6.0,1131.0,0.0,1015.0,5.0,0.0,0.0,0.0,0.0
0229_01,0.0,0.0,2.0,24.0,0.0,0,149.0,5.0,1187.0,1.0,1809.0,6.0,0.0,7.0,722.0,397.0
0231_01,2.0,0.0,2.0,30.0,0.0,0,150.0,5.0,1198.0,1.0,1397.0,3.0,0.0,1.0,1375.0,1022.0
0232_01,0.0,1.0,1.0,27.0,0.0,0,151.0,6.0,1109.0,1.0,95.0,5.0,0.0,0.0,0.0,0.0
0233_01,2.0,0.0,2.0,32.0,0.0,0,152.0,5.0,1209.0,1.0,2191.0,2.0,0.0,248.0,1214.0,980.0
0234_01,0.0,0.0,2.0,43.0,0.0,0,153.0,5.0,1265.0,0.0,1100.0,9.0,0.0,797.0,60.12318397103508,479.0
0237_01,1.0,1.0,2.0,42.0,0.0,1,154.0,1.0,112.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
0239_01,2.0,0.0,2.0,37.0,0.0,0,155.0,4.279286874449075,621.635916371628,0.5493979723995671,1697.0,2.0,0.0,0.0,932.0,593.0
0240_01,2.0,1.0,2.0,35.0,0.0,1,156.0,5.0,1287.0,0.0,515.0,1.0,0.0,0.0,0.0,0.0
0241_01,1.0,0.0,0.0,33.0,0.0,0,157.0,4.0,112.0,0.0,591.0,3.0,0.0,1003.0,2049.0,2025.0
0242_01,0.7645622265822642,0.0,2.0,18.0,0.0,0,158.0,5.0,1220.0,1.0,1970.0,0.0,0.0,625.0,526.0,727.0
0243_01,0.0,1.0,2.0,21.0,0.0,0,159.0,6.0,1120.0,1.0,349.0,7.0,0.0,0.0,0.0,0.0
0244_01,2.0,1.0,2.0,43.0,0.0,1,160.0,4.843635375326263,1248.1374603136514,0.5971814481953389,1766.0,4.0,1.0,0.0,0.0,0.0
0244_02,2.0,1.0,0.0,14.0,0.0,1,160.0,5.0,1231.0,1.0,1766.0,4.0,1.0,0.0,0.0,0.0
0245_01,1.0,0.0,0.0,46.0,0.0,1,161.0,2.0,1375.0,0.0,1690.0,2.0,1.0,1586.0,7.0,1554.0
0245_02,1.0,0.0,2.0,33.0,0.0,0,161.0,2.0,1375.0,0.0,1690.0,2.0,1.0,792.0,2224.0,2252.0
0246_01,2.0,0.0,2.0,21.0,0.0,0,162.0,3.0,1596.0,0.0,1821.0,3.0,0.0,274.0,1724.0,1483.0
0248_01,1.0,0.0,2.0,33.0,0.0,0,163.0,2.0,2.0,1.0,1895.0,0.0,0.0,1.0,2193.0,2175.0
0250_01,0.0,1.0,1.0,47.0,0.0,0,164.0,6.0,1131.0,1.0,1160.0,7.0,0.0,0.0,0.0,0.0
0251_01,0.8166194593469055,1.0,0.0,54.0,0.0,1,165.0,2.0,112.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0
0252_01,0.0,0.0,2.0,30.0,0.0,0,166.0,5.0,1298.0,0.0,308.0,5.0,0.0,995.0,296.0,898.0
0253_01,0.0,0.0,2.0,29.0,0.0,0,167.0,6.0,1176.0,0.0,335.0,9.0,0.0,553.0,246.0,479.0
0254_01,0.0,0.0,2.0,21.0,0.0,1,168.0,5.0,1309.0,0.0,1934.0,1.0,0.0,521.0,637.0,729.0
0255_01,1.0,1.0,2.0,24.0,0.0,1,169.0,0.0,1042.0,1.0,1327.0,0.0,0.0,0.0,0.0,0.0
0257_01,2.0,0.0,0.0,21.0,0.0,0,170.0,5.0,1253.0,1.0,165.0,3.0,1.0,152.23335652514248,1294.0,938.0
0257_02,2.0,1.0,2.0,60.0,0.0,1,170.0,5.0,1253.0,1.0,165.0,3.0,1.0,0.0,0.0,0.0
0258_01,0.0,0.0,2.0,22.0,0.0,0,171.0,5.0,1265.0,1.0,480.0,6.0,0.0,296.0,342.0,303.0
0260_01,1.0,0.0,2.0,26.0,0.0,0,172.0,4.0,647.0,1.0,1055.0,1.0,0.0,1730.0,1741.0,2081.0
0261_01,0.0,0.0,2.0,26.0,0.0,0,173.0,5.0,1331.0,0.0,205.0,7.0,0.0,29.0,788.0,486.0
0263_01,0.0,1.0,2.0,28.0,0.0,1,174.0,6.0,1187.0,0.0,1307.0,6.0,0.0,0.0,0.0,0.0
0265_01,1.0,1.0,2.0,39.0,0.0,1,175.0,3.0,1596.0,1.0,961.0,2.0,0.0,0.0,0.0,0.0
0267_01,0.0,0.0,2.0,13.0,0.0,0,176.0,5.0,1276.0,1.0,1775.0,3.0,0.0,0.0,792.0,464.0
0269_01,0.0,0.0,0.0,47.0,0.0,1,177.0,5.0,1287.0,1.0,1570.0,6.0,0.0,741.0,0.0,416.0
0270_01,0.0,0.0,2.0,63.0,0.0,0,178.0,5.0,1364.0,0.0,784.0,10.0,0.0,152.0,1058.0,792.0
0275_01,1.0,1.0,0.0,43.61745815505187,0.0,1,179.0,3.0,1707.0,1.0,1424.0,1.0,0.0,0.0,0.0,0.0
0277_01,0.0,0.0,0.0,50.0,0.0,1,180.0,5.0,1387.0,0.0,1259.0,5.0,0.0,1395.0,93.0,1280.0
0278_01,0.0,0.0,2.0,35.0,0.0,0,181.0,5.767817589090838,1199.6030248178986,1.0,143.0,6.0,1.0,0.0,0.0,0.0
0278_02,0.0,0.0,2.0,45.0,0.0,0,181.0,6.0,1209.0,0.0,143.0,6.0,1.0,97.0,306.0,139.0
0281_01,0.0,0.0,2.0,19.0,0.0,1,182.0,5.0,1408.0,0.0,1545.0,3.0,0.0,1312.0,0.0,1123.0
0282_01,0.0,0.0,2.0,21.0,0.0,1,183.0,5.0,1309.0,1.0,97.0,4.0,0.0,823.0,0.0,504.0
0283_01,0.0,1.0,1.0,29.0,0.0,1,184.0,6.0,1220.0,0.0,1779.0,6.0,1.0,0.0,0.0,0.0
0283_02,0.0,0.0,2.0,22.0,0.0,1,184.0,5.0,1419.0,0.0,1779.0,6.0,1.0,592.0,134.0,397.0
0285_01,1.0,1.0,2.0,14.0,0.0,1,185.0,4.0,647.0,0.0,1074.0,7.0,1.0,0.0,0.0,0.0
0285_02,1.0,1.0,0.0,42.0,0.0,1,185.0,4.0,647.0,0.0,1074.0,7.0,1.0,0.0,0.0,0.0
0286_01,0.0,0.0,0.0,57.0,0.0,0,186.0,5.0,1430.0,0.0,1094.0,3.0,0.0,1032.0,164.0,853.0
0287_01,1.0,1.0,0.0,39.0,0.0,1,187.0,5.589398822472473,1255.2286783286472,1.0,213.0,3.0,1.0,0.0,0.0,0.0
0287_02,1.0,0.0,2.0,28.0,0.0,0,187.0,1.0,220.0,0.0,213.0,3.0,1.0,557.0,1198.0,1128.0
0288_01,0.0,0.0,0.0,19.0,0.0,0,188.0,5.0,1320.0,1.0,562.0,1.0,0.0,0.0,749.0,421.0
0289_01,1.0,1.0,0.0,19.0,0.0,1,189.0,2.0,220.0,1.0,1423.0,4.0,0.0,0.0,0.0,0.0
0290_01,1.0,0.0,0.0,26.0,0.0,1,190.0,1.0,1485.0,1.0,673.0,6.0,3.0,1695.0,1173.0,1896.0
0290_02,1.0,1.0,2.0,17.0,0.0,1,190.0,1.0,1485.0,1.0,673.0,6.0,3.0,0.0,0.0,0.0
0290_03,1.0,0.5777865671381751,2.0,43.0,0.0,1,190.0,1.0,1485.0,1.0,673.0,6.0,3.0,0.0,0.0,0.0
0290_04,1.0,0.0,0.0,9.0,0.0,1,190.0,1.0,1485.0,1.0,673.0,6.0,3.0,0.0,0.0,0.0
0291_01,1.0,0.0,2.0,40.0,0.0,1,191.0,3.0,2.0,1.0,235.0,1.0,0.0,1810.0,959.0,2067.0
0294_01,1.0,1.0,2.0,50.0,0.0,1,192.0,1.0,1596.0,1.0,1736.0,2.0,0.0,0.0,0.0,0.0
0297_01,0.0,0.0,2.0,24.0,0.0,1,193.0,6.0,1231.0,0.0,816.0,3.0,0.0,1039.0,102.0,819.0
0298_01,1.0,1.0,0.0,57.0,0.0,1,194.0,0.0,1042.0,0.0,1886.0,5.0,0.0,0.0,0.0,0.0
0301_01,0.0,1.0,2.0,16.0,0.0,0,195.0,5.674775609875616,1213.6646243558225,0.3252243901243834,2211.0,0.0,0.0,0.0,0.0,0.0
0302_01,0.0,0.0,2.0,23.0,0.0,0,196.0,5.0,1452.0,0.0,1833.0,5.0,0.0,15.0,1144.0,786.0
0303_01,0.1451417567444046,1.0,2.0,23.0,0.0,1,197.0,6.0,1165.0,1.0,1141.0,3.0,0.0,0.0,0.0,0.0
0304_01,1.0,0.0,2.0,28.0,0.0,0,198.0,4.0,846.0,1.0,77.0,2.0,0.0,392.0,2113.0,2048.0
0305_01,1.0,0.0,0.0,23.0,0.0,0,199.0,2.0,1485.0,0.0,844.0,0.0,0.0,523.0,1615.0,1435.0
0306_01,0.0,0.0,2.0,23.0,0.0,0,200.0,4.0,920.0,1.0,666.0,0.0,0.0,401.0,412.0,492.0
0307_01,0.0,0.0,2.0,18.0,0.0,1,201.0,5.0,1364.0,1.0,971.0,5.0,0.0,1060.0,0.0,773.0
0309_01,0.0,0.0,2.0,18.0,0.0,0,202.0,5.0,1376.0,1.0,220.0,0.0,0.0,156.0,1033.0,771.0
0310_01,1.0,0.0,2.0,67.0,0.0,0,203.0,5.367910757323585,952.7597772814762,0.56169245778461,488.0,3.0,0.0,225.0,72.349968801828,88.0
0313_01,0.0,0.0,1.0,60.0,0.0,1,204.0,5.0,1463.0,0.0,1275.0,9.0,3.0,488.0,11.0,180.0
0313_02,0.0,1.0,0.0,0.7178241393008685,0.0,1,204.0,6.0,1265.0,0.0,1275.0,9.0,3.0,0.0,0.0,0.0
0313_03,0.0,0.0,0.0,49.0,0.0,1,204.0,5.0,1463.0,0.0,1275.0,9.0,3.0,0.0,577.0,251.0
0313_04,0.0,0.0,0.0,0.0,0.0,1,204.0,6.0,1265.0,0.0,1275.0,9.0,3.0,0.0,0.0,0.0
0314_01,0.0,0.0,0.0,26.0,0.0,0,205.0,6.0,1276.0,0.0,1155.0,1.0,0.0,74.0,1322.0,1009.0
0315_01,0.0,1.0,1.0,35.0,0.0,1,206.0,6.0,1176.0,1.0,2093.0,6.0,0.0,0.0,0.0,0.0
0316_01,1.0,0.0,2.0,24.0,0.0,1,207.0,1.0,1707.0,1.0,1886.0,5.0,1.0,28.301971379979104,156.0,74.0
0316_02,1.0,1.0,2.0,20.0,0.0,1,207.0,1.0,1707.0,1.0,1886.0,5.0,1.0,0.0,0.0,0.0
0320_01,0.0,0.0,2.0,18.0,0.0,0,208.0,6.0,1198.0,1.0,154.0,4.0,1.0,2.0,0.0,2.0
0320_02,0.0,0.0,2.0,21.0,0.0,0,208.0,6.0,1198.0,1.0,154.0,4.0,1.0,8.0,0.0,7.0
0321_01,0.4202623281066218,0.0,2.0,59.0,1.0,0,209.0,5.0,1387.0,1.0,84.0,4.0,0.0,205.0,908.0,698.0
0322_01,0.0,1.0,1.0,13.0,0.0,0,210.0,6.0,1209.0,1.0,187.0,3.0,0.0,0.0,0.0,0.0
0324_01,0.0,1.0,0.0,43.0,0.0,0,211.0,6.0,1298.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0
0326_01,0.0,1.0,2.0,29.0,0.0,0,212.0,6.0,1231.0,1.0,638.0,3.0,0.0,0.0,0.0,0.0
0327_01,0.0,0.0,2.0,19.0,0.0,1,213.0,5.028741876492614,1431.5766508240936,0.6670664353990309,1427.0,3.0,0.0,709.0,19.0,397.0
0330_01,1.0,0.0,2.0,2.0,0.0,1,214.0,2.0,440.0,1.0,1861.0,1.0,2.0,0.0,0.0,0.0
0330_02,1.0,0.0,2.0,32.0,0.0,1,214.0,2.0,440.0,1.0,1748.5430308210643,2.2757183832274457,2.0,1717.0,435.0,1814.0
0330_03,1.0,0.0,2.0,33.0,0.0,0,214.0,2.0,440.0,1.0,1861.0,1.0,2.0,300.0,1395.0,1166.0
0331_01,0.0,0.0,2.0,25.0,0.0,0,215.0,5.0,1508.0,0.0,284.0,3.0,0.0,245.0,484.0,397.0
0333_01,2.0,1.0,0.0,29.0,0.0,1,216.0,5.0,1519.0,0.0,1296.0,2.0,0.0,0.0,0.0,0.0
0334_01,2.0,0.0,2.0,29.0,0.0,0,217.0,5.0,1398.0,1.0,1381.0,2.0,0.0,209.0,2123.0,2043.0
0336_01,0.0,0.0,2.0,44.0,0.0,0,218.0,5.0,1530.0,0.0,476.0,6.0,0.0,17.0,622.0,311.0
0337_01,2.0,1.0,0.0,2.0,0.0,1,219.0,5.0,1408.0,1.0,1519.0,3.0,2.0,0.0,0.0,0.0
0337_02,2.0,0.0,2.0,19.0,0.0,1,219.0,5.0,1408.0,1.0,1519.0,3.0,2.0,861.0,1205.0,1271.0
0337_03,2.0,0.0,0.0,0.0,0.0,1,219.0,5.0,1408.0,1.0,1511.405741732028,2.8449196941146297,2.0,0.0,0.0,0.0
0338_01,0.0,1.0,2.0,18.0,0.0,1,220.0,6.0,1242.0,1.0,894.0,10.0,0.0,0.0,0.0,0.0
0340_01,1.0,1.0,0.0,38.0,0.0,1,221.0,1.0,2.0,1.0,1561.0,0.0,0.0,0.0,0.0,0.0
0341_01,0.0,1.0,1.0,5.0,0.0,0,222.0,6.0,1342.0,0.0,2152.0,8.0,0.0,0.0,0.0,0.0
0343_01,0.0,0.0,1.0,31.0,0.0,0,223.0,5.0,1552.0,0.0,1771.0,3.0,0.0,0.0,1105.0,739.0
0345_01,2.0,1.0,2.0,30.0,0.0,0,224.0,4.0,943.0,1.0,1654.0,1.0,0.0,0.0,0.0,0.0
0346_01,0.0,1.0,0.0,15.0,0.0,1,225.0,6.0,1364.0,0.0,369.0,10.0,0.0,0.0,0.0,0.0
0347_01,2.0,0.0,2.0,27.0,0.0,0,226.0,5.0,1419.0,1.0,1157.0,4.0,0.0,1099.0,380.0,1048.0
0348_01,2.0,0.0,2.0,22.0,0.0,1,227.0,3.0,220.0,0.0,1234.0,3.0,1.0,1516.0,132.0,1476.0
0348_02,2.0,0.0,2.0,36.0,0.0,1,227.0,4.826857401901378,1074.9197281194154,0.8446397414296392,1234.0,3.0,1.0,1256.0,457.0,1246.0
0350_01,0.0,1.0,1.0,14.0,0.0,1,228.0,6.0,1376.0,0.0,283.0,4.0,0.0,0.0,0.0,0.0
0352_01,2.0,0.0,2.0,23.0,0.0,0,229.0,5.0,1574.0,0.0,1959.0,1.0,0.0,1500.0,1457.0,1787.0
0355_01,0.0,1.0,2.0,18.0,0.0,1,230.0,5.70926569470683,1338.762825256955,0.7407130746414775,2131.0,4.0,0.0,0.0,0.0,0.0
0356_01,1.0,1.0,0.0,36.0,0.0,1,231.0,1.0,549.0,0.0,864.0,3.0,0.0,0.0,0.0,0.0
0357_01,0.0,0.0,2.0,41.0,0.0,0,232.0,5.0,1430.0,1.0,1280.0,3.0,0.0,973.0,45.62207415987957,684.0
0358_01,0.0,1.0,2.0,50.0,0.0,1,233.0,6.0,1265.0,1.0,470.0,5.0,1.0,0.0,0.0,0.0
0358_02,0.0,1.0,1.0,32.0,0.0,1,233.0,6.0,1265.0,1.0,470.0,5.0,1.0,0.0,0.0,0.0
0359_01,0.0,0.0,1.0,26.0,0.0,0,234.0,5.0,1441.0,1.0,1579.0,3.0,0.0,416.0,214.0,288.0
0360_01,0.0,0.0,2.0,15.0,0.0,0,235.0,5.0,1452.0,1.0,1916.0,2.0,0.0,240.0,412.0,314.0
0361_01,0.0,0.0,0.0,33.0,0.0,1,236.0,5.0,1463.0,1.0,944.0,3.0,0.0,36.0,624.0,331.0
0365_01,0.0,0.0,0.0,38.18663907780754,0.0,0,237.0,6.0,1276.0,1.0,1081.0,8.0,0.0,0.0,633.0,305.0
0368_01,2.0,0.0,2.0,26.0,0.0,0,238.0,5.0,1619.0,0.0,1529.0,4.0,1.0,1706.0,1699.0,2044.0
0368_02,2.0,1.0,2.0,61.0,0.0,1,238.0,5.0,1619.0,0.0,1529.0,4.0,1.0,0.0,0.0,0.0
0369_01,0.0,0.0,2.0,24.0,0.0,1,239.0,6.0,1298.0,1.0,1595.0,4.0,0.0,531.0,213.0,420.0
0370_01,0.0,0.0,2.0,30.0,0.0,0,240.0,5.0,1630.0,0.0,438.0,2.0,0.0,95.0,1196.0,894.0
0371_01,2.0,1.0,2.0,24.0,0.0,1,241.0,5.0,1641.0,0.0,628.0,4.0,0.0,0.0,0.0,0.0
0372_01,0.0,0.0,2.0,24.0,0.0,0,242.0,5.0,1652.0,0.0,1265.3388374460806,3.2397821634389166,0.0,5.0,1680.0,1362.0
0373_01,0.0,1.0,2.0,41.0,0.0,0,243.0,6.0,1398.0,0.0,1282.0,2.0,0.0,0.0,0.0,0.0
0375_01,0.0,0.0,2.0,20.0,0.0,0,244.0,4.0,954.0,0.0,2108.0,9.0,0.0,504.0,208.0,383.0
0376_01,0.0,0.0,2.0,22.0,0.0,1,245.0,6.0,1309.0,1.0,1904.0,2.0,0.0,711.0,114.0,496.0
0377_01,1.0,0.0,0.0,63.0,0.0,0,246.0,2.0,549.0,1.0,673.0,6.0,0.0,911.0,2166.0,2160.0
0378_01,1.0,0.0,0.0,18.0,0.0,0,247.0,1.0,112.0,1.0,1550.0,10.0,6.0,215.0,2043.0,1923.0
0378_02,1.0,1.0,0.0,21.0,0.0,1,247.0,1.0,112.0,1.0,1550.0,10.0,6.0,0.0,0.0,0.0
0378_03,1.0,0.0,2.0,79.0,0.0,0,247.0,1.0,112.0,1.0,1550.0,10.0,6.0,237.0,2202.0,2206.0
0378_04,1.0,1.0,2.0,56.0,0.0,1,247.0,1.0,112.0,1.0,1550.0,10.0,6.0,0.0,0.0,0.0
0378_05,1.0,1.0,2.0,13.0,0.0,1,247.0,1.0,112.0,1.0,1550.0,10.0,6.0,0.0,0.0,0.0
0378_06,1.0,0.0,2.0,33.0,0.0,0,247.0,1.0,112.0,1.0,1550.0,10.0,6.0,1417.0,1542.0,1757.0
0378_07,1.0,1.0,2.0,32.0,0.0,1,247.0,1.0,112.0,1.0,1550.0,10.0,6.0,0.0,0.0,0.0
0379_01,0.0,0.0,2.0,31.0,0.0,1,248.0,6.0,1408.0,0.0,1354.0,5.0,0.0,530.0,319.0,530.0
0380_01,1.0,1.0,0.0,26.0,0.0,1,249.0,3.198690233000616,993.43048607046,0.6315637235418772,786.0,0.0,0.0,0.0,0.0,0.0
0381_01,1.0,1.0,0.0,18.0,0.0,1,250.0,1.0,647.0,0.0,1372.0,10.0,1.0,0.0,0.0,0.0
0381_02,1.0,1.0,0.0,38.0,0.0,1,250.0,1.0,647.0,0.0,1372.0,10.0,1.0,0.0,0.0,0.0
0382_01,0.0,0.0,0.5452786999252068,23.0,0.0,0,251.0,6.0,1419.0,0.0,732.0,4.0,0.0,0.0,647.0,319.0
0383_01,0.0,0.0,2.0,28.0,0.0,0,252.0,6.0,1320.0,1.0,2119.0,10.0,1.0,699.0,1884.0,1749.0
0383_02,0.0,1.0,1.0,34.0,0.0,0,252.0,6.0,1320.0,1.0,2119.0,10.0,1.0,0.0,0.0,0.0
0384_01,0.0,0.0,0.0,0.0,0.0,1,253.0,6.0,1331.0,1.0,1849.0,6.0,1.0,0.0,0.0,0.0
0384_02,0.0,0.0,2.0,14.0,0.0,1,253.0,6.0,1331.0,1.0,1849.0,6.0,1.0,791.0,28.0,497.0
0385_01,0.0,0.0,2.0,23.0,0.0,0,254.0,6.0,1430.0,0.0,1146.0,2.0,0.0,674.0,128.0,479.0
0387_01,0.0,1.0,2.0,49.0,0.0,0,255.0,6.0,1441.0,0.0,1305.0,6.0,0.0,0.0,0.0,0.0
0388_01,0.0,1.0,2.0,14.0,0.0,0,256.0,6.0,1342.0,1.0,1978.0,6.0,0.0,0.0,0.0,0.0
0389_01,0.0,0.0,2.0,18.0,0.0,0,257.0,4.0,965.0,0.0,1786.0,6.0,0.0,373.0,342.0,386.0
0391_01,1.0,0.0,1.0,27.0,1.0,1,258.0,2.0,1707.0,0.0,497.0,1.0,0.0,1780.0,940.0,1990.0
0392_01,0.0,0.0,2.0,48.0,0.0,0,259.0,4.0,976.0,0.0,342.0,5.0,0.0,110.0,1221.0,925.0
0395_01,1.0,0.0,0.0,31.0,1.0,0,260.0,1.0,749.0,0.0,965.0,2.0,1.0,1908.0,2246.0,2345.0
0395_02,1.0,0.0,0.0,61.0,0.0,0,260.0,1.0,749.0,0.0,965.0,2.0,1.0,546.0,1868.0,1717.0
0396_01,0.0,1.0,2.0,18.0,0.0,1,261.0,6.0,1364.0,1.0,1726.0,4.0,0.0,0.0,0.0,0.0
0397_01,2.0,1.0,2.0,45.0,0.0,1,262.0,5.0,1474.0,1.0,1303.0,3.0,0.0,0.0,0.0,0.0
0398_01,2.0,0.0,2.0,22.0,0.0,0,263.0,3.0,329.0,1.0,2039.0,4.0,0.0,419.0,2060.0,1964.0
0401_01,2.0,0.0,2.0,30.0,1.0,0,264.0,3.0,440.0,1.0,1546.0,7.0,1.0,0.0,940.0,600.0
0401_02,2.0,0.0,2.0,30.0,0.0,0,264.0,3.0,440.0,1.0,1546.0,7.0,1.0,0.0,1360.0,1004.0
0402_01,1.2606230573289332,1.0,0.0,32.0,1.0,1,265.0,3.0,549.0,1.0,1768.0,9.0,0.0,0.0,0.0,0.0
0403_01,2.0,0.0,2.0,43.0,1.0,1,266.0,3.0,329.0,0.0,2137.0,6.0,0.0,805.0,313.0,709.0
0405_01,0.0,0.0,0.0,17.0,0.0,0,267.0,5.0,1696.0,0.0,731.0,7.0,0.0,195.44903437634093,434.0,151.0
0407_01,0.0,0.0,2.0,23.0,0.0,0,268.0,6.0,1474.0,0.0,1330.0,5.0,2.0,21.0,0.0,18.0
0407_02,0.0,0.0,2.0,20.0,0.0,0,268.0,5.0,1708.0,0.0,1330.0,5.0,2.0,424.0,206.0,292.0
0407_03,0.0,1.0,2.0,39.0,0.0,0,268.0,6.0,1474.0,0.0,1330.0,5.0,2.0,0.0,0.0,0.0
0408_01,2.0,0.0,2.0,35.0,0.0,0,269.0,4.0,987.0,0.0,192.0,7.0,0.0,164.0,987.0,736.0
0409_01,2.0,0.0,2.0,31.0,0.0,0,270.0,5.0,1497.0,1.0,1040.0,1.0,0.0,931.0,2.0,635.0
0410_01,0.0,0.0,0.0,21.0,0.0,0,271.0,5.0,1508.0,1.0,1722.0,5.0,0.0,149.0,498.0,316.0
0411_01,0.0,0.0,2.0,16.0,0.0,0,272.0,5.0,1718.0,0.0,1756.0,2.0,0.0,101.0,752.0,516.0
0412_01,1.0,0.0,2.0,60.0,0.0,1,273.0,2.0,112.0,0.0,1647.0,4.0,0.0,1919.0,1238.0,2280.0
0413_01,0.0,0.0,2.0,18.0,0.0,0,274.0,5.0,1729.0,0.0,1932.0,7.0,0.0,156.0,362.0,188.0
0415_01,0.0,1.0,2.0,42.0,0.0,0,275.0,6.0,1376.0,1.0,1545.0,3.0,0.0,0.0,0.0,0.0
0417_01,1.0,1.0,0.0,68.0,0.0,1,276.0,1.0,846.0,0.0,1560.0,1.0,2.0,0.0,0.0,0.0
0417_02,1.0,0.0,0.0,22.0,0.0,0,276.0,1.0,846.0,0.0,2070.0,4.0,2.0,960.0,2097.0,2086.0
0417_03,1.0,1.0,2.0,59.0,0.0,1,276.0,1.0,846.0,0.0,2070.0,4.0,2.0,0.0,0.0,0.0
0423_01,1.0,0.0,2.0,37.215696529569584,0.0,1,277.0,1.0,920.0,0.0,1635.0,2.0,0.0,1589.0,75.0,1568.0
0425_01,2.0,0.0,2.0,37.0,0.0,0,278.0,5.0,1773.0,0.0,704.0,4.0,2.0,28.0,984.0,656.0
0425_02,2.0,1.0,2.0,3.0,0.0,1,278.0,5.0,1773.0,0.0,704.0,4.0,2.0,0.0,0.0,0.0
0425_03,2.0,1.0,2.0,31.0,0.0,1,278.0,5.0,1773.0,0.0,704.0,4.0,2.0,0.0,0.0,0.0
0427_01,1.0,0.0,2.0,31.0,0.0,1,279.0,4.0,998.0,0.0,639.0,0.0,0.0,61.52419620532714,1353.0,994.0
0428_01,1.0,0.0,2.0,29.0,0.0,1,280.0,2.0,647.0,1.0,394.0,5.0,0.0,1659.0,1872.0,2094.0
0429_01,1.0,0.0,0.0,20.0,0.0,1,281.0,0.0,1264.0,1.0,1059.0,1.0,1.0,1890.0,207.0,2196.0
0429_02,1.0,1.0,0.0,46.0,0.0,1,281.0,0.0,1264.0,1.0,1059.0,1.0,1.0,0.0,0.0,0.0
0430_01,0.0,0.0,2.0,29.0,0.0,1,282.0,5.0,1541.0,1.0,1098.0,6.0,0.0,887.0,16.0,590.0
0431_01,2.0,1.0,2.0,43.0,0.0,1,283.0,5.0,1784.0,0.0,1299.0,0.0,0.0,0.0,0.0,0.0
0432_01,2.0,0.0,2.0,17.0,0.0,0,284.0,5.0,1552.0,1.0,1149.0,5.0,0.0,10.0,1209.0,855.0
0433_01,1.0,1.0,0.0,27.0,0.0,1,285.0,1.0,932.0,0.0,1364.0,4.0,1.0,0.0,0.0,0.0
0433_02,1.0,0.0,2.0,47.0,0.0,0,285.0,1.0,932.0,0.0,1364.0,4.0,1.0,800.0,2091.0,2053.0
0434_01,2.0,1.0,2.0,45.0,0.0,1,286.0,5.0,1563.0,1.0,1602.0,9.0,0.0,0.0,0.0,0.0
0435_01,0.0,1.0,2.0,17.0,0.0,1,287.0,6.0,1398.0,1.0,2181.0,2.0,0.0,0.0,0.0,0.0
0436_01,0.0,0.0,0.0,10.0,0.0,1,288.0,6.0,1408.0,1.0,981.0,6.0,1.0,0.0,0.0,0.0
